"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"12444","ENSRNOG00000027060","Galr3",2.237317946,-5.365381831,1.391571701,-3.855627292,0.000115433,0.000281866
"12620","ENSRNOG00000027787","Cdc6",581.9441687,-2.791389907,0.109240076,-25.55280094,5.11e-144,2.11e-142
"12648","ENSRNOG00000027894","Iqgap3",1264.73375,-2.304880559,0.09251229,-24.91431733,5.21e-137,2.01e-135
"12694","ENSRNOG00000028041","Tnnt1",373.1989985,-2.078904641,0.125711239,-16.53714224,1.98e-61,2.95e-60
"12718","ENSRNOG00000028120","AABR07011698.1",21.04389267,-2.040608757,0.507773279,-4.018739937,5.85e-05,0.000146565
"12723","ENSRNOG00000028137","Mki67",6601.06477,-2.165206128,0.167203547,-12.94952274,2.36e-38,2.27e-37
"12764","ENSRNOG00000028279","unkown",24.31041582,-2.103211622,0.41224262,-5.101878161,3.36e-07,1.02e-06
"12792","ENSRNOG00000028381","AABR07032255.1",6.480078032,-2.439230159,0.912102566,-2.674293713,0.007488683,0.014508129
"12802","ENSRNOG00000028415","Cdc20",1662.992308,-2.37338349,0.068044076,-34.88008995,1.49e-266,1.45e-264
"12866","ENSRNOG00000028636","Xkr5",197.6079387,-2.369425796,0.172381253,-13.74526379,5.44e-43,5.76e-42
"12883","ENSRNOG00000028679","Hoxc13",9.004815134,-2.573736289,0.798123592,-3.224734006,0.001260898,0.002728723
"12924","ENSRNOG00000028844","Slc9a5",109.5243517,-2.669240424,0.204120762,-13.07677084,4.47e-39,4.36e-38
"12935","ENSRNOG00000028889","Slc51b",3.643458103,-3.069015035,1.228130705,-2.498931931,0.012456824,0.023290679
"12974","ENSRNOG00000029055","Ttk",730.0656207,-2.263616895,0.087572991,-25.8483451,2.54e-147,1.08e-145
"12987","ENSRNOG00000029091","unkown",5.488245702,-2.405419614,0.770948514,-3.12007815,0.001808031,0.00384022
"13000","ENSRNOG00000029147","Rbm11",5.170446788,-4.661836041,1.328259199,-3.509733676,0.000448556,0.001023127
"13029","ENSRNOG00000029260","Pitpnm2",501.7379886,-2.38298413,0.143708306,-16.58209046,9.39e-62,1.41e-60
"13090","ENSRNOG00000029520","AC110315.1",46.57219916,-2.405790629,0.350371282,-6.866403597,6.58e-12,2.67e-11
"13122","ENSRNOG00000029662","Wdfy4",6.91330362,-2.316080893,0.782880989,-2.958407379,0.003092332,0.006358904
"13157","ENSRNOG00000029830","Adm2",255.2957121,-3.630452913,0.228101365,-15.91596313,4.91e-57,6.81e-56
"13164","ENSRNOG00000029861","Gsta2",32.44868508,-7.020230412,1.199984742,-5.850266395,4.91e-09,1.69e-08
"13201","ENSRNOG00000030018","Gzmc",1.494337638,-4.56052417,1.68481102,-2.706846118,0.006792573,0.013244064
"13218","ENSRNOG00000030101","Traip",196.6749119,-2.496820967,0.146919429,-16.99449137,9.02e-65,1.43e-63
"13236","ENSRNOG00000030149","Adgrl3",2.651984797,-3.605442305,1.523467828,-2.366602194,0.017952217,0.032692783
"13254","ENSRNOG00000030210","Fndc1",18.17645165,-3.747950196,0.620643615,-6.038812141,1.55e-09,5.51e-09
"13270","ENSRNOG00000030246","Btla",2.242623412,-3.836320712,1.499901002,-2.557715947,0.010536212,0.019945421
"13341","ENSRNOG00000030530","Gzmm",1.899596006,-4.098841897,1.567646692,-2.614646475,0.008931985,0.017122146
"13348","ENSRNOG00000030579","Zfp853",13.24881735,-2.769126577,0.607389257,-4.559064136,5.14e-06,1.42e-05
"13383","ENSRNOG00000030714","Bsn",7.908918621,-2.615965698,0.860689163,-3.039384962,0.002370617,0.004959369
"13398","ENSRNOG00000030771","Dgkb",2.525822587,-3.403240578,1.469393845,-2.316084682,0.020553645,0.03704131
"13426","ENSRNOG00000030914","Lexm",20.57414998,-2.873426539,0.555296021,-5.174585142,2.28e-07,7.02e-07
"13547","ENSRNOG00000031431","Cdca8",1075.09593,-2.063348153,0.077883811,-26.49264493,1.18e-154,5.31e-153
"13576","ENSRNOG00000031536","Syndig1",162.6558579,-3.935829006,0.280218889,-14.04555209,8.2e-45,9e-44
"13588","ENSRNOG00000031593","Nanos3",3.58640218,-2.811288873,1.015053549,-2.769596616,0.005612576,0.011091765
"13598","ENSRNOG00000031643","Dchs1",934.8439678,-3.319872718,0.146894428,-22.60039925,4.29e-113,1.3e-111
"13609","ENSRNOG00000031671","Rasgef1a",6.137887564,-2.660490667,0.93575561,-2.843146905,0.004467048,0.008966098
"13638","ENSRNOG00000031795","AABR07068650.1",8.250464126,-2.112154854,0.882763339,-2.392662631,0.016726613,0.030601603
"13662","ENSRNOG00000031916","Timeless",805.8066896,-2.04661121,0.094047324,-21.76150398,5.38e-105,1.47e-103
"13665","ENSRNOG00000031930","Bin2",4.97056017,-3.8717154,1.31921849,-2.934855317,0.003337032,0.006824334
"13681","ENSRNOG00000032000","unkown",2.214789797,-3.468213272,1.522550298,-2.277897339,0.022732695,0.040582796
"13696","ENSRNOG00000032085","Dlec1",3.368574802,-4.368829288,1.359634123,-3.213238925,0.001312471,0.002833598
"13699","ENSRNOG00000032101","Morc1",12.49683973,-2.43491931,0.659979383,-3.68938693,0.000224795,0.000531655
"13747","ENSRNOG00000032328","unkown",831.4312525,-3.201143947,0.132154504,-24.2227381,1.28e-129,4.59e-128
"13781","ENSRNOG00000032446","Recql4",298.9626526,-2.244281199,0.129825394,-17.28691996,5.9e-67,9.61e-66
"13796","ENSRNOG00000032517","Cntn6",10.28373813,-4.170021609,1.11677008,-3.734001909,0.000188461,0.000449047
"13805","ENSRNOG00000032550","AABR07025074.1",5.324123606,-5.362185723,1.341149491,-3.998201365,6.38e-05,0.000159245
"13830","ENSRNOG00000032656","Ptprt",139.9756263,-4.221946179,0.298356788,-14.15066239,1.85e-45,2.06e-44
"13941","ENSRNOG00000033064","Edil3",49.86648185,-3.093222334,0.354904911,-8.715636876,2.89e-18,1.57e-17
"14084","ENSRNOG00000033658","Kntc1",1257.043472,-2.356638694,0.110639491,-21.30015857,1.13e-100,2.87e-99
"14093","ENSRNOG00000033693","Naip6",9.472750203,-2.387900487,0.869410828,-2.74657321,0.006022144,0.011849732
"14154","ENSRNOG00000033952","AABR07057438.1",25.2726556,-3.22880963,0.439981298,-7.338515617,2.16e-13,9.41e-13
"14157","ENSRNOG00000033973","Ccdc177",37.47129964,-3.160259362,0.447571147,-7.060909494,1.65e-12,6.91e-12
"14164","ENSRNOG00000034007","Nr3c2",420.0292448,-2.043285797,0.162214404,-12.59620446,2.22e-36,2.03e-35
"14197","ENSRNOG00000034164","Cr2",4.868193268,-2.194984376,0.95593229,-2.29617139,0.021666084,0.038838572
"14269","ENSRNOG00000035516","Mir132",5.361096113,-2.508418965,0.912466319,-2.74905376,0.005976758,0.011762968
"14303","ENSRNOG00000035581","Mir222",13.17818932,-2.623699089,0.61308355,-4.279513106,1.87e-05,4.92e-05
"14329","ENSRNOG00000035631","Mir221",113.2054154,-2.080333945,0.203055014,-10.24517397,1.24e-24,8.33e-24
"14339","ENSRNOG00000035649","Mir92a1",2.156628031,-3.408356213,1.410893879,-2.415742434,0.015703165,0.028845101
"14342","ENSRNOG00000035654","Mir99b",1.043704987,-4.005659337,1.78666275,-2.241978425,0.024962767,0.044187106
"14395","ENSRNOG00000036608","Mlana",1.701995085,-5.200988782,1.768607015,-2.940726084,0.003274439,0.006707629
"14398","ENSRNOG00000036631","Ptgdr2",71.57792834,-6.312379819,1.035544133,-6.095712985,1.09e-09,3.91e-09
"14444","ENSRNOG00000036703","Itgax",47.96661754,-2.3073683,0.312755512,-7.377546403,1.61e-13,7.07e-13
"14521","ENSRNOG00000037100","Heatr9",1.093050081,-4.125100878,1.802910518,-2.288023081,0.022136177,0.039603293
"14546","ENSRNOG00000037211","Kif14",244.2579671,-2.54297486,0.163335992,-15.56898042,1.18e-54,1.58e-53
"14563","ENSRNOG00000037289","Iqcf1",1.397386445,-3.834200353,1.585848823,-2.417759056,0.015616414,0.028708914
"14567","ENSRNOG00000037302","Rad51",683.3154249,-2.619971579,0.116657901,-22.45858659,1.05e-111,3.11e-110
"14573","ENSRNOG00000037339","Siglec10",773.1309217,-2.56986866,0.092801389,-27.69213586,8.68e-169,4.36e-167
"14598","ENSRNOG00000037436","Macc1",14.01502071,-2.137112584,0.635763055,-3.361492253,0.000775225,0.001721032
"14657","ENSRNOG00000037707","Armcx6",434.1948237,-2.692274773,0.124936353,-21.54917044,5.39e-103,1.42e-101
"14662","ENSRNOG00000037718","Cfap52",8.283527566,-3.343269333,1.125740738,-2.969839519,0.002979554,0.006141556
"14688","ENSRNOG00000037911","LOC680227",80.32770401,-2.28315748,0.272564435,-8.37657886,5.45e-17,2.82e-16
"14766","ENSRNOG00000038308","unkown",10.63158985,-5.125287157,1.424517162,-3.597911836,0.000320782,0.000745082
"14801","ENSRNOG00000038539","unkown",29.42093846,-2.955414223,0.50661926,-5.833600219,5.42e-09,1.86e-08
"14803","ENSRNOG00000038552","AABR07009978.1",5.544415265,-2.076845315,0.795762633,-2.60988042,0.009057388,0.017342455
"14955","ENSRNOG00000039576","Suv39h1l1",866.0101822,-2.016255612,0.076806565,-26.25108421,6.95e-152,3.05e-150
"14973","ENSRNOG00000039698","Prss22",10.64194591,-5.7084138,1.25577597,-4.545726259,5.47e-06,1.51e-05
"15012","ENSRNOG00000039891","Adgrg5",4.758781393,-3.3681996,1.027285799,-3.27873665,0.001042729,0.002277967
"15013","ENSRNOG00000039902","Lbh",2299.984485,-3.015995315,0.082544363,-36.53787114,2.78e-292,2.99e-290
"15017","ENSRNOG00000039949","Rad54b",117.067143,-2.880083785,0.205594282,-14.00857919,1.38e-44,1.51e-43
"15119","ENSRNOG00000041720","unkown",1.595160248,-3.676091388,1.613905415,-2.277761357,0.0227408,0.040589308
"15149","ENSRNOG00000042078","Icam4",1.984548651,-3.675918271,1.598391277,-2.299761219,0.021461752,0.038498814
"15203","ENSRNOG00000042281","AABR07018124.1",2.870434957,-3.991728351,1.409083367,-2.832854638,0.004613436,0.009245657
"15205","ENSRNOG00000042286","Nsl1",225.8169017,-2.352964389,0.142472898,-16.51517178,2.85e-61,4.24e-60
"15206","ENSRNOG00000042289","Plcxd2",16.4843082,-3.660231459,0.739249911,-4.951277508,7.37e-07,2.18e-06
"15442","ENSRNOG00000043120","unkown",17.51309527,-3.399959131,0.686718308,-4.951024447,7.38e-07,2.18e-06
"15454","ENSRNOG00000043167","Itga9",17.40087637,-3.842223116,0.933504854,-4.115911235,3.86e-05,9.83e-05
"15495","ENSRNOG00000043329","Rnf180",12.41162409,-3.814372111,0.813815385,-4.687023839,2.77e-06,7.83e-06
"15511","ENSRNOG00000043378","Nkpd1",5.52677189,-2.58394826,0.828638577,-3.118305534,0.001818941,0.003861858
"15523","ENSRNOG00000043419","Hist3h2ba",2.287910612,-2.997582602,1.289443277,-2.324710715,0.020087434,0.036265714
"15636","ENSRNOG00000045641","unkown",2.214373144,-4.462893852,1.438340245,-3.102808163,0.001916939,0.004058285
"15647","ENSRNOG00000045663","unkown",11.75035835,-4.195602517,1.110505293,-3.778102223,0.000158028,0.000379964
"15659","ENSRNOG00000045683","Mfap4",25.90187292,-3.434181326,0.612920117,-5.602983541,2.11e-08,6.97e-08
"15673","ENSRNOG00000045738","Ak4",59.81666397,-3.059592449,0.405973461,-7.536434622,4.83e-14,2.17e-13
"15706","ENSRNOG00000045816","Gria1",12.38471169,-3.062675654,0.871453834,-3.514443949,0.000440676,0.001006414
"15760","ENSRNOG00000045973","Gzmbl1",12.29975181,-3.548522784,0.92003388,-3.856947945,0.000114812,0.000280423
"15769","ENSRNOG00000045999","unkown",39.42270979,-2.860230088,0.365423128,-7.827173119,4.99e-15,2.36e-14
"15853","ENSRNOG00000046222","Ceacam4",0.993582547,-4.12335065,1.68436511,-2.44801476,0.014364577,0.026579284
"15869","ENSRNOG00000046264","Pcdhb7",12.5042544,-2.397451961,0.659989868,-3.632558736,0.000280625,0.000656365
"15886","ENSRNOG00000046301","unkown",3.409442512,-3.285930884,1.445853406,-2.272658397,0.023046774,0.041095153
"15910","ENSRNOG00000046365","Oit3",10.19853426,-2.500231479,0.661998662,-3.776792345,0.000158861,0.000381866
"16006","ENSRNOG00000046635","Cdca5",181.0518009,-2.217162392,0.152269382,-14.56078932,4.99e-48,5.86e-47
"16068","ENSRNOG00000046812","unkown",1.160754207,-4.245941381,1.785736697,-2.377697332,0.017421119,0.031773259
"16084","ENSRNOG00000046864","Acot4",11.94420535,-2.130702417,0.704873814,-3.022813977,0.002504361,0.005218184
"16137","ENSRNOG00000047013","unkown",10.44552732,-5.024130083,1.246718202,-4.029884279,5.58e-05,0.000140173
"16158","ENSRNOG00000047080","unkown",16.87381723,-4.268876412,0.889005052,-4.801858441,1.57e-06,4.52e-06
"16181","ENSRNOG00000047125","Foxl1",4.847100037,-2.411146151,1.057404183,-2.280250248,0.022592851,0.040348966
"16279","ENSRNOG00000047376","unkown",36.86180121,-2.532567377,0.393957344,-6.428531962,1.29e-10,4.84e-10
"16301","ENSRNOG00000047446","Foxc2",357.3715911,-2.374653514,0.128797466,-18.43711365,6.62e-76,1.21e-74
"16318","ENSRNOG00000047491","AABR07037520.1",112.6543393,-2.390897505,0.265600361,-9.001860886,2.22e-19,1.25e-18
"16348","ENSRNOG00000047567","unkown",7.00637564,-2.158075665,0.886531739,-2.434290358,0.01492102,0.027541729
"16483","ENSRNOG00000047924","Zbtb7c",207.5996853,-3.500362083,0.228573704,-15.31393164,6.17e-53,7.97e-52
"16498","ENSRNOG00000047960","Rab9b",43.93252853,-2.618465768,0.369810101,-7.080568545,1.44e-12,6.01e-12
"16537","ENSRNOG00000048088","Mest",140.7010457,-2.10029008,0.194915111,-10.7754092,4.5e-27,3.22e-26
"16583","ENSRNOG00000048204","unkown",5.603929211,-3.270654991,0.891999591,-3.666655258,0.000245744,0.00057872
"16592","ENSRNOG00000048231","Tmem235",3.093460411,-5.127910382,1.372235874,-3.736901562,0.000186302,0.000444134
"16630","ENSRNOG00000048329","Cyp2ac1",18.91927017,-4.366863492,0.781576329,-5.587251472,2.31e-08,7.61e-08
"16656","ENSRNOG00000048411","Uhrf1",1860.730085,-2.950229634,0.076649256,-38.48999692,0,0
"16744","ENSRNOG00000048676","Pip5kl1",3.728016175,-2.661044899,0.886391848,-3.002108948,0.002681162,0.005566827
"16844","ENSRNOG00000048961","Bhlhe41",318.6054352,-4.016595894,0.189028545,-21.24862095,3.39e-100,8.54e-99
"16846","ENSRNOG00000048967","LOC688459",1051.10614,-3.025074554,0.104633341,-28.91119147,8.64e-184,4.98e-182
"16877","ENSRNOG00000049033","Racgap1",1891.624565,-2.407396114,0.063713414,-37.78476099,0,0
"16889","ENSRNOG00000049063","Slc16a9",37.0688751,-2.098203166,0.363642652,-5.76995892,7.93e-09,2.69e-08
"16964","ENSRNOG00000049277","Syne4",6.6138878,-2.981084289,0.90201759,-3.304907048,0.000950079,0.002089348
"17000","ENSRNOG00000049392","Sowahd",7.224715782,-5.163209163,1.281367881,-4.029451056,5.59e-05,0.000140412
"17008","ENSRNOG00000049410","Chrm3",1.918528783,-4.984325072,1.594452077,-3.126042573,0.001771759,0.003767134
"17043","ENSRNOG00000049517","Tnfaip3",116.4285613,-2.143426791,0.195418901,-10.96836988,5.42e-28,3.98e-27
"17101","ENSRNOG00000049695","Myh4",2892.164221,-3.741512912,0.101059341,-37.0229302,4.9e-300,5.65e-298
"17103","ENSRNOG00000049700","unkown",54.14010093,-7.109907512,1.20983684,-5.876749062,4.18e-09,1.45e-08
"17190","ENSRNOG00000049949","Hapln4",32.26323843,-2.216815963,0.44793371,-4.948982217,7.46e-07,2.21e-06
"17202","ENSRNOG00000049976","LOC102553861",12.76405856,-3.652979571,0.910548706,-4.011844229,6.02e-05,0.000150748
"17228","ENSRNOG00000050042","unkown",12.17168883,-2.240441767,0.571183602,-3.922454633,8.77e-05,0.000216319
"17239","ENSRNOG00000050071","Cldn5",437.6891754,-2.63939186,0.120203407,-21.95771257,7.31e-107,2.04e-105
"17250","ENSRNOG00000050105","unkown",0.993582547,-4.12335065,1.68436511,-2.44801476,0.014364577,0.026579284
"17313","ENSRNOG00000050251","MGC105649",24.30904125,-4.672552873,0.767974501,-6.084255229,1.17e-09,4.19e-09
"17411","ENSRNOG00000050534","unkown",100.2541527,-4.147673189,0.369063741,-11.23836542,2.64e-29,2.01e-28
"17511","ENSRNOG00000050819","Birc5",512.4851813,-2.245622295,0.132638592,-16.93038396,2.69e-64,4.19e-63
"17518","ENSRNOG00000050840","Mir155",2.368003431,-3.711133706,1.678563143,-2.210899079,0.027042826,0.047536382
"17707","ENSRNOG00000051262","Tmc1",2.073532893,-3.852853922,1.660227588,-2.320678171,0.02030422,0.036628048
"17765","ENSRNOG00000051367","LOC120094943",7.544402619,-2.137182768,0.697854963,-3.062502785,0.002194944,0.004610323
"17768","ENSRNOG00000051372","Mycn",22.88416412,-3.406104001,0.495540565,-6.873511967,6.26e-12,2.54e-11
"17774","ENSRNOG00000051383","unkown",10.16526738,-3.839033929,0.920138835,-4.172233344,3.02e-05,7.77e-05
"17847","ENSRNOG00000051528","Ddx11",318.4263502,-2.33158141,0.149280063,-15.61883995,5.42e-55,7.29e-54
"17935","ENSRNOG00000051688","Syt15",12.2552198,-5.622363708,1.251281969,-4.493282766,7.01e-06,1.92e-05
"18000","ENSRNOG00000051825","unkown",57.0886231,-3.002892805,0.326986122,-9.183548168,4.17e-20,2.42e-19
"18061","ENSRNOG00000051941","unkown",205.0347727,-2.233307695,0.159586759,-13.99431703,1.69e-44,1.84e-43
"18066","ENSRNOG00000051952","Tes",2590.220629,-2.498050214,0.057987447,-43.0791551,0,0
"18093","ENSRNOG00000052007","unkown",2.740366484,-4.286076837,1.358174642,-3.155762672,0.001600791,0.003422399
"18100","ENSRNOG00000052017","Dio3",5.105798385,-3.160754735,1.382412236,-2.286405351,0.022230556,0.039741627
"18110","ENSRNOG00000052038","Haus8",724.9398885,-2.071328542,0.111644992,-18.552812,7.74e-77,1.43e-75
"18244","ENSRNOG00000052311","unkown",7.896155759,-4.828485964,1.102159634,-4.380931596,1.18e-05,3.17e-05
"18272","ENSRNOG00000052368","Clcnka",57.54154788,-3.997483346,0.48979038,-8.161620792,3.31e-16,1.66e-15
"18326","ENSRNOG00000052486","Kcna6",2.574929459,-3.667472141,1.542337373,-2.37786635,0.017413136,0.031761881
"18435","ENSRNOG00000052724","unkown",24.41703298,-3.365885638,0.794768914,-4.235049429,2.29e-05,5.95e-05
"18449","ENSRNOG00000052753","unkown",154.2499722,-2.642468085,0.182788988,-14.45638551,2.28e-47,2.63e-46
"18479","ENSRNOG00000052810","Cyp2c11",11.60596193,-2.700177921,0.657402155,-4.107345712,4e-05,0.000101868
"18489","ENSRNOG00000052831","unkown",4.119983988,-3.596103711,1.231886026,-2.919185408,0.003509474,0.007157692
"18591","ENSRNOG00000053047","Top2a",3086.361629,-2.526876862,0.069200138,-36.51548869,6.3e-292,6.75e-290
"18622","ENSRNOG00000053122","Scn1a",454.439848,-2.266876769,0.128727186,-17.60993027,2.07e-69,3.48e-68
"18710","ENSRNOG00000053317","Efcab11",40.36509501,-2.521683802,0.311178171,-8.103665484,5.33e-16,2.64e-15
"18724","ENSRNOG00000053350","unkown",5.400770613,-3.358171942,0.872667964,-3.848166862,0.000119005,0.00029012
"18776","ENSRNOG00000053472","unkown",9.589812989,-2.573994706,0.784900735,-3.279388836,0.001040322,0.002273527
"18811","ENSRNOG00000053542","unkown",19.62770732,-4.172750388,0.805556318,-5.179961093,2.22e-07,6.83e-07
"18817","ENSRNOG00000053560","unkown",76.7945637,-2.459581943,0.277885083,-8.851075839,8.67e-19,4.78e-18
"18861","ENSRNOG00000053626","unkown",20.20974872,-3.005200895,0.517076954,-5.811902608,6.18e-09,2.11e-08
"18889","ENSRNOG00000053675","Dhh",2.449712682,-4.24189239,1.422918756,-2.981120582,0.002871957,0.005935225
"18903","ENSRNOG00000053699","unkown",88.14393671,-2.2428794,0.30157996,-7.437096948,1.03e-13,4.55e-13
"18941","ENSRNOG00000053778","unkown",5.821736335,-3.163648949,1.33000938,-2.378666645,0.017375381,0.031708895
"18963","ENSRNOG00000053819","unkown",2.069398595,-3.626303178,1.510766785,-2.400306397,0.016381354,0.030015176
"18976","ENSRNOG00000053850","unkown",193.6609949,-2.574156367,0.191657659,-13.43101229,3.98e-41,4.06e-40
"19068","ENSRNOG00000054057","unkown",76.41519024,-2.738726766,0.306683945,-8.93012761,4.26e-19,2.37e-18
"19136","ENSRNOG00000054212","Pde1a",348.8248457,-3.423993602,0.160749483,-21.30018425,1.13e-100,2.87e-99
"19170","ENSRNOG00000054286","Rrm2",3444.739285,-2.025135114,0.059047425,-34.29675549,8.77e-258,8.28e-256
"19312","ENSRNOG00000054548","Srpk3",17.02146054,-2.416322084,0.537311738,-4.497058065,6.89e-06,1.88e-05
"19500","ENSRNOG00000054961","unkown",9.682534482,-2.426523728,0.689009035,-3.521758939,0.000428694,0.000980895
"19619","ENSRNOG00000055208","unkown",2.487475995,-3.059858169,1.294150658,-2.364375546,0.018060494,0.032870244
"19657","ENSRNOG00000055293","Ptprb",7.984333555,-3.028418095,1.345151341,-2.251358641,0.024362831,0.043213356
"19711","ENSRNOG00000055401","Kcnc1",5.461480595,-2.065860628,0.84181855,-2.45404503,0.014125929,0.026172275
"19791","ENSRNOG00000055567","Fmnl2",1065.351999,-2.196040986,0.125401945,-17.51201696,1.16e-68,1.93e-67
"19832","ENSRNOG00000055650","Pou2f2",3.56678609,-2.9647397,1.090965757,-2.717536898,0.006576982,0.012855364
"19876","ENSRNOG00000055751","P3h2",6.298922474,-5.626481659,1.280649206,-4.393460467,1.12e-05,3e-05
"19927","ENSRNOG00000055851","unkown",2.312458258,-4.766347582,1.54639007,-3.082241456,0.002054481,0.004332348
"19931","ENSRNOG00000055858","Myb",4.937360436,-5.56656622,1.362234516,-4.086349418,4.38e-05,0.000111115
"20032","ENSRNOG00000056069","Kif11",1306.467968,-2.154127905,0.067037272,-32.13328727,1.51e-226,1.18e-224
"20099","ENSRNOG00000056209","Exo1",267.3813674,-2.719616918,0.160434088,-16.95161511,1.87e-64,2.94e-63
"20101","ENSRNOG00000056213","unkown",8.9770689,-3.232005664,0.882200308,-3.663573493,0.000248721,0.000585201
"20104","ENSRNOG00000056219","Olr1",238.213592,-4.135756615,0.263487151,-15.69623642,1.6e-55,2.18e-54
"20135","ENSRNOG00000056297","Fmnl3",3524.522718,-2.12336508,0.083704416,-25.36742003,5.77e-142,2.34e-140
"20287","ENSRNOG00000056622","unkown",14.6989987,-2.577621912,0.53797581,-4.791334231,1.66e-06,4.76e-06
"20313","ENSRNOG00000056672","unkown",3.56571485,-2.909659845,1.272124833,-2.287243963,0.022181587,0.039680637
"20391","ENSRNOG00000056817","Muc6",24.04155577,-2.760697144,0.674667057,-4.091940038,4.28e-05,0.000108591
"20411","ENSRNOG00000056860","unkown",1.591209754,-3.675935578,1.598393529,-2.299768806,0.021461322,0.038498814
"20416","ENSRNOG00000056869","unkown",3.017624516,-2.608312073,1.146518732,-2.274984263,0.022906874,0.04087371
"20479","ENSRNOG00000057000","unkown",2.44600811,-4.125708062,1.44322882,-2.85866524,0.004254275,0.008562621
"20521","ENSRNOG00000057072","Slc12a3",2.599460167,-4.250356903,1.458776769,-2.913644496,0.003572365,0.00727374
"20535","ENSRNOG00000057092","Slfn4",1328.683216,-3.05090744,0.088113666,-34.62467952,1.07e-262,1.03e-260
"20677","ENSRNOG00000057404","Slc47a1",132.8077298,-2.186168361,0.247172906,-8.844692544,9.18e-19,5.06e-18
"20689","ENSRNOG00000057433","unkown",6.57529844,-3.87214557,1.300544233,-2.977327086,0.002907736,0.006003717
"20750","ENSRNOG00000057601","unkown",28.58392853,-2.100781309,0.425023804,-4.942738004,7.7e-07,2.27e-06
"20830","ENSRNOG00000057760","Stil",365.8769054,-2.00763465,0.126266969,-15.89991955,6.34e-57,8.78e-56
"20883","ENSRNOG00000057852","unkown",13.54861634,-2.49028374,0.632290313,-3.938513193,8.2e-05,0.000202948
"20891","ENSRNOG00000057867","Mns1",104.1949842,-2.027296411,0.205582448,-9.861232958,6.13e-23,3.9e-22
"20929","ENSRNOG00000057959","unkown",3.020638246,-3.625618914,1.415854408,-2.560728627,0.010445291,0.019789762
"21030","ENSRNOG00000058157","Ldlrad3",518.5268161,-2.061952592,0.123655783,-16.67493856,1.99e-62,3.02e-61
"21061","ENSRNOG00000058223","unkown",27.92466653,-2.119584084,0.404434465,-5.240859191,1.6e-07,4.97e-07
"21140","ENSRNOG00000058389","unkown",4.40610225,-3.298314375,1.465807278,-2.25016919,0.024438207,0.043329487
"21220","ENSRNOG00000058539","Ccnb1",1323.212443,-2.192191167,0.05980083,-36.65820662,3.39e-294,3.72e-292
"21235","ENSRNOG00000058568","unkown",1138.529667,-4.457112627,0.12246153,-36.3960228,4.92e-290,5.24e-288
"21273","ENSRNOG00000058647","AABR07056470.1",12.00695093,-2.024846046,0.659900225,-3.068412417,0.002151994,0.004525922
"21373","ENSRNOG00000058856","unkown",100.5827049,-2.506473312,0.228596883,-10.96459967,5.66e-28,4.15e-27
"21396","ENSRNOG00000058906","Ptprh",8.564036225,-3.444407339,1.070372029,-3.217953426,0.001291088,0.002790411
"21418","ENSRNOG00000058940","Rab11fip1",72.87800666,-2.820059791,0.26397237,-10.68316274,1.22e-26,8.65e-26
"21521","ENSRNOG00000059171","LOC120098352",2.651257138,-3.515752901,1.437209771,-2.44623504,0.014435686,0.026697296
"21545","ENSRNOG00000059220","unkown",5.407913424,-4.407207832,1.311565396,-3.360265409,0.000778676,0.001728062
"21709","ENSRNOG00000059532","unkown",32.26911497,-2.364788176,0.369779501,-6.395130527,1.6e-10,6e-10
"21749","ENSRNOG00000059605","Ddn",18.58502862,-2.903359724,0.562739044,-5.15933585,2.48e-07,7.6e-07
"21851","ENSRNOG00000059821","unkown",12.87393088,-2.07300484,0.599111391,-3.460132574,0.000539909,0.001219282
"21861","ENSRNOG00000059840","Unc5a",2.275183112,-3.505189174,1.507944045,-2.324482254,0.020099662,0.036280596
"21883","ENSRNOG00000059878","Rad51ap1",290.6633537,-2.10327605,0.116510552,-18.05223655,7.58e-73,1.32e-71
"21918","ENSRNOG00000059947","Sdc1",2744.307252,-2.334892797,0.059373545,-39.32547425,0,0
"21939","ENSRNOG00000059984","Dll1",6.036908802,-2.457287554,0.882070197,-2.785818592,0.005339274,0.01057806
"22037","ENSRNOG00000060190","unkown",14.072027,-2.595734705,0.682628852,-3.802556395,0.000143211,0.000346165
"22110","ENSRNOG00000060356","Kif15",553.265479,-2.455307806,0.099202483,-24.75046727,3.06e-135,1.17e-133
"22139","ENSRNOG00000060407","Cacna1i",1272.147302,-4.314082733,0.186835716,-23.09024647,5.8e-118,1.85e-116
"22271","ENSRNOG00000060633","AABR07067526.1",27.32341415,-2.191020939,0.412765737,-5.308146341,1.11e-07,3.49e-07
"22283","ENSRNOG00000060662","Pou4f1",1.743729019,-3.618599332,1.521411584,-2.378448652,0.017385658,0.031724471
"22307","ENSRNOG00000060703","Troap",421.1356794,-2.719499117,0.14032886,-19.37947127,1.15e-83,2.32e-82
"22338","ENSRNOG00000060773","Sertad4",4157.581238,-2.148972009,0.04554975,-47.17856832,0,0
"22373","ENSRNOG00000060842","LOC120102087",26.88380217,-2.163379298,0.439576282,-4.92151052,8.59e-07,2.53e-06
"22462","ENSRNOG00000061026","Npy4r",13.21998141,-2.556943517,0.667542871,-3.830380983,0.000127945,0.000310958
"22501","ENSRNOG00000061085","Fancd2",593.2290656,-2.299798368,0.114254989,-20.12864729,4.14e-90,9.24e-89
